date,gross,turnover_cost,borrow_cost,net
2024-04-12,0.0024136804801090676,4.9863799999999995e-05,8.319891666666666e-05,0.002280617763442401
2024-04-15,-0.0026572746506448616,0.0,8.319891666666666e-05,-0.0027404735673115283
2024-04-16,0.007399854745279678,0.0,8.319891666666666e-05,0.007316655828613012
2024-04-17,-0.00027423024454622136,0.0,8.319891666666666e-05,-0.000357429161212888
2024-04-18,0.0010343289714204818,4.986195000000001e-05,8.319891666666666e-05,0.000901268104753815
2024-04-19,0.0006176710985695928,4.9912850000000004e-05,8.321608333333334e-05,0.00048454216523625943
2024-04-22,0.004993807213336636,0.0,8.321608333333334e-05,0.004910591130003303
2024-04-23,0.001763901269067717,0.0,8.321608333333334e-05,0.0016806851857343835
2024-04-24,0.002417359485523754,0.0,8.321608333333334e-05,0.0023341434021904206
2024-04-25,0.002217276044140788,4.9863799999999995e-05,8.321608333333334e-05,0.0020841961608074546
2024-04-26,-0.0020047921467127123,4.981714999999999e-05,8.307991666666668e-05,-0.002137689213379379
2024-04-30,-0.0059772798167130985,0.0,8.307991666666668e-05,-0.006060359733379765
2024-05-01,-0.00017627015486763452,0.0,8.307991666666668e-05,-0.0002593500715343012
2024-05-02,-0.0016830468962201444,0.0,8.307991666666668e-05,-0.001766126812886811
2024-05-07,-0.0006397302801427136,4.9912850000000004e-05,8.307991666666668e-05,-0.0007727230468093803
2024-05-08,-0.00041143014249374506,4.984725e-05,8.300500000000001e-05,-0.0005442823924937451
2024-05-09,-0.0015751385773952078,0.0,8.300500000000001e-05,-0.0016581435773952078
2024-05-10,-3.619343117472744e-05,0.0,8.300500000000001e-05,-0.00011919843117472745
2024-05-13,-0.002218288139100953,0.0,8.300500000000001e-05,-0.0023012931391009532
2024-05-14,-0.0024726791086380905,4.981714999999999e-05,8.300500000000001e-05,-0.0026055012586380906
2024-05-15,-0.005626244591217357,4.9970200000000005e-05,8.314641666666667e-05,-0.0057593612078840235
2024-05-16,0.002831510229419269,0.0,8.314641666666667e-05,0.0027483638127526024
2024-05-17,-0.006142121121732944,0.0,8.314641666666667e-05,-0.006225267538399611
2024-05-20,-0.0020020502127175367,0.0,8.314641666666667e-05,-0.0020851966293842033
2024-05-21,-8.065627800712194e-05,4.984725e-05,8.314641666666667e-05,-0.0002136499446737886
2024-05-22,0.0012422967618838602,4.9736e-05,8.303625000000001e-05,0.0011095245118838601
2024-05-23,0.007938715794803475,0.0,8.303625000000001e-05,0.007855679544803476
2024-05-24,-0.002518993528526158,0.0,8.303625000000001e-05,-0.002602029778526158
2024-05-27,0.0015520873221291928,0.0,8.303625000000001e-05,0.0014690510721291929
2024-05-28,-0.0023193694181126243,4.9970200000000005e-05,8.303625000000001e-05,-0.0024523758681126244
2024-05-29,-0.000632125196548678,4.994695e-05,8.301075000000002e-05,-0.0007650828965486781
2024-05-30,0.0030163341665210433,0.0,8.301075000000002e-05,0.002933323416521043
2024-05-31,0.0037041305888630078,0.0,8.301075000000002e-05,0.0036211198388630076
2024-06-03,-0.0011227422493578492,0.0,8.301075000000002e-05,-0.0012057529993578491
2024-06-04,0.0012540408802525593,4.9736e-05,8.301075000000002e-05,0.0011212941302525593
2024-06-05,0.0032473388415544227,4.99005e-05,8.317133333333334e-05,0.003114267008221089
2024-06-06,0.0014725131003208531,0.0,8.317133333333334e-05,0.0013893417669875198
2024-06-07,-0.0014986892562631588,0.0,8.317133333333334e-05,-0.001581860589596492
2024-06-10,-0.0016816170456250088,0.0,8.317133333333334e-05,-0.0017647883789583421
2024-06-11,0.0021978105208276437,4.994695e-05,8.317133333333334e-05,0.00206469223749431
2024-06-12,6.0064178110331794e-05,4.987165e-05,8.304775e-05,-7.285522188966821e-05
2024-06-13,-0.0011481241126300187,0.0,8.304775e-05,-0.0012311718626300187
2024-06-14,-0.002290609678630844,0.0,8.304775e-05,-0.0023736574286308443
2024-06-17,0.00026313380538376015,0.0,8.304775e-05,0.00018008605538376014
2024-06-18,0.004544444520690216,4.99005e-05,8.304775e-05,0.004411496270690216
2024-06-19,0.0021658751170840055,4.989735e-05,8.304908333333334e-05,0.0020329286837506722
2024-06-20,0.0016999358737417758,0.0,8.304908333333334e-05,0.0016168867904084426
2024-06-21,0.0003926566127355074,0.0,8.304908333333334e-05,0.00030960752940217405
2024-06-24,0.0015123297894362236,0.0,8.304908333333334e-05,0.0014292807061028904
2024-06-25,-0.000527259705198976,4.987165e-05,8.304908333333334e-05,-0.0006601804385323093
2024-06-26,0.0013969027676594232,4.9988100000000003e-05,8.319333333333334e-05,0.00126372133432609
2024-06-27,-0.0032385188377705523,0.0,8.319333333333334e-05,-0.0033217121711038855
2024-06-28,0.0006877050660997921,0.0,8.319333333333334e-05,0.0006045117327664588
2024-07-01,-0.0006777483835118525,0.0,8.319333333333334e-05,-0.0007609417168451859
2024-07-02,-0.001880513547742593,4.989735e-05,8.319333333333334e-05,-0.002013604231075926
2024-07-03,0.0023110726055089333,4.98903e-05,8.314758333333335e-05,0.0021780347221756
2024-07-04,-0.0017443091936978985,0.0,8.314758333333335e-05,-0.0018274567770312318
2024-07-05,0.003442647946203058,0.0,8.314758333333335e-05,0.0033595003628697244
2024-07-08,0.0027209662788121626,0.0,8.314758333333335e-05,0.002637818695478829
2024-07-09,0.005307269501040315,4.9988100000000003e-05,8.314758333333335e-05,0.005174133817706981
2024-07-10,-0.0020265816346432836,4.990975e-05,8.316308333333335e-05,-0.002159654467976617
2024-07-11,0.00031196393775993585,0.0,8.316308333333335e-05,0.0002288008544266025
2024-07-12,-0.0023355010425601358,0.0,8.316308333333335e-05,-0.0024186641258934693
2024-07-16,0.0011504853439542144,0.0,8.316308333333335e-05,0.001067322260620881
2024-07-17,-0.003503810783343864,4.98903e-05,8.316308333333335e-05,-0.0036368641666771977
2024-07-18,-0.0018416540961131414,4.975145000000001e-05,8.312e-05,-0.0019745255461131412
2024-07-19,0.0015963378073521766,0.0,8.312e-05,0.0015132178073521767
2024-07-22,-0.0025819388633204297,0.0,8.312e-05,-0.0026650588633204296
2024-07-23,0.0009403762695582582,0.0,8.312e-05,0.0008572562695582582
2024-07-24,-0.0007981986376411342,4.990975e-05,8.312e-05,-0.0009312283876411342
2024-07-25,-0.006230014010756989,4.97838e-05,8.2965e-05,-0.0063627628107569886
2024-07-26,-0.0021879474967662835,0.0,8.2965e-05,-0.0022709124967662834
2024-07-29,-0.0012765176792774108,0.0,8.2965e-05,-0.0013594826792774108
2024-07-30,-0.0012498210091817315,0.0,8.2965e-05,-0.0013327860091817314
2024-07-31,0.007998680242421265,4.975145000000001e-05,8.2965e-05,0.007865963792421264
2024-08-01,-0.003503387770003611,4.98594e-05,8.306383333333336e-05,-0.003636311003336944
2024-08-02,-0.017646819453158363,0.0,8.306383333333336e-05,-0.017729883286491697
2024-08-05,-0.013923853363818186,0.0,8.306383333333336e-05,-0.01400691719715152
2024-08-06,-0.017239176494429832,0.0,8.306383333333336e-05,-0.017322240327763166
2024-08-07,0.010472175744950813,4.97838e-05,8.306383333333336e-05,0.01033932811161748
2024-08-08,-0.004086740618838567,4.99103e-05,8.320441666666668e-05,-0.004219855335505234
2024-08-09,0.0022651128951543466,0.0,8.320441666666668e-05,0.00218190847848768
2024-08-13,0.004546654832216019,0.0,8.320441666666668e-05,0.004463450415549353
2024-08-14,0.003584004844618892,0.0,8.320441666666668e-05,0.0035008004279522254
2024-08-15,0.004475966909252382,4.98594e-05,8.320441666666668e-05,0.0043429030925857155
2024-08-16,-8.51987355103622e-05,4.99248e-05,8.323941666666667e-05,-0.00021836295217702887
2024-08-19,-0.0014730899793022833,0.0,8.323941666666667e-05,-0.0015563293959689499
2024-08-20,7.420877085993923e-05,0.0,8.323941666666667e-05,-9.030645806727445e-06
2024-08-21,-0.0015190254872668623,0.0,8.323941666666667e-05,-0.0016022649039335289
2024-08-22,-0.00046330453368033473,4.99103e-05,8.323941666666667e-05,-0.0005964542503470014
2024-08-23,-0.001425645994280317,4.9850349999999996e-05,8.308975000000002e-05,-0.001558586094280317
2024-08-26,-0.0059697482511487324,0.0,8.308975000000002e-05,-0.006052838001148733
2024-08-27,-0.0025731802976574443,0.0,8.308975000000002e-05,-0.0026562700476574445
2024-08-28,0.0018642982395013878,0.0,8.308975000000002e-05,0.0017812084895013878
2024-08-29,-0.0013752797276355838,4.99248e-05,8.308975000000002e-05,-0.0015082942776355839
2024-08-30,-0.0006233159269376628,4.978665e-05,8.297741666666667e-05,-0.0007560799936043296
2024-09-02,0.0012125729312413625,0.0,8.297741666666667e-05,0.001129595514574696
2024-09-03,-0.0022610847713304535,0.0,8.297741666666667e-05,-0.00234406218799712
2024-09-04,-0.006493071302100474,0.0,8.297741666666667e-05,-0.006576048718767141
2024-09-05,-0.0024120555883233126,4.9850349999999996e-05,8.297741666666667e-05,-0.002544883354989979
2024-09-06,4.969953000670156e-05,4.9737699999999996e-05,8.286683333333333e-05,-8.290500332663177e-05
2024-09-09,-0.0051891877450610385,0.0,8.286683333333333e-05,-0.0052720545783943714
2024-09-10,0.0004941433396832501,0.0,8.286683333333333e-05,0.00041127650634991677
2024-09-11,0.0019038760243913504,0.0,8.286683333333333e-05,0.001821009191058017
2024-09-12,-0.000527274178905933,4.978665e-05,8.286683333333333e-05,-0.0006599276622392664
2024-09-13,0.001900756019200612,4.982575e-05,8.285224999999999e-05,0.0017680780192006122
2024-09-17,-0.004525073442363676,0.0,8.285224999999999e-05,-0.0046079256923636765
2024-09-18,0.0023551221706047494,0.0,8.285224999999999e-05,0.0022722699206047495
2024-09-19,-0.00029248849564518406,0.0,8.285224999999999e-05,-0.00037534074564518405
2024-09-20,0.0032223068634796006,4.9737699999999996e-05,8.285224999999999e-05,0.0030897169134796007
2024-09-24,-0.004807070982945001,4.99455e-05,8.307258333333333e-05,-0.0049400890662783335
2024-09-25,-0.0018898532302884618,0.0,8.307258333333333e-05,-0.0019729258136217953
2024-09-26,0.002247786969335961,0.0,8.307258333333333e-05,0.0021647143860026277
2024-09-27,0.0039734195952044644,0.0,8.307258333333333e-05,0.003890347011871131
2024-09-30,-0.0012061371869167275,4.982575e-05,8.307258333333333e-05,-0.0013390355202500606
2024-10-01,0.0035788560737001116,4.987605e-05,8.309658333333333e-05,0.003445883440366778
2024-10-02,-0.00029741123942938504,0.0,8.309658333333333e-05,-0.0003805078227627184
2024-10-03,0.0001514495143024139,0.0,8.309658333333333e-05,6.835293096908057e-05
2024-10-04,0.000936076052825932,0.0,8.309658333333333e-05,0.0008529794694925987
2024-10-07,0.000399762213654044,4.99455e-05,8.309658333333333e-05,0.00026672013032071073
2024-10-08,-0.0008712183018181039,4.995145e-05,8.309458333333334e-05,-0.0010042643351514374
2024-10-09,-0.00213333503772318,0.0,8.309458333333334e-05,-0.0022164296210565133
2024-10-10,0.0019152009533971912,0.0,8.309458333333334e-05,0.0018321063700638578
2024-10-11,0.0011034811729184314,0.0,8.309458333333334e-05,0.001020386589585098
2024-10-15,0.0038741415671473614,4.987605e-05,8.309458333333334e-05,0.003741170933814028
2024-10-16,-0.002801720218790941,4.99005e-05,8.312158333333334e-05,-0.002934742302124274
2024-10-17,0.00021766898398521006,0.0,8.312158333333334e-05,0.00013454740065187672
2024-10-18,0.0013438141502691604,0.0,8.312158333333334e-05,0.0012606925669358272
2024-10-21,0.0023153140415275507,0.0,8.312158333333334e-05,0.0022321924581942174
2024-10-22,0.0016669091454086656,4.995145e-05,8.312158333333334e-05,0.0015338361120753323
2024-10-23,0.0014538065880237052,4.984525e-05,8.296916666666667e-05,0.0013209921713570386
2024-10-24,-0.0015742872581350881,0.0,8.296916666666667e-05,-0.0016572564248017547
2024-10-25,-0.0006828091517376693,0.0,8.296916666666667e-05,-0.000765778318404336
2024-10-28,0.003335519519040866,0.0,8.296916666666667e-05,0.0032525503523741996
2024-10-29,-0.002396040243178887,4.99005e-05,8.296916666666667e-05,-0.0025289099098455537
2024-10-30,0.0011858223845275526,4.979270000000001e-05,8.279125e-05,0.0010532384345275526
2024-10-31,0.0008927531758101875,0.0,8.279125e-05,0.0008099619258101875
2024-11-01,-0.0027466435283315252,0.0,8.279125e-05,-0.002829434778331525
2024-11-05,0.006827407899783042,0.0,8.279125e-05,0.006744616649783042
2024-11-06,0.0005656571624193434,4.984525e-05,8.279125e-05,0.00043302066241934333
2024-11-07,-0.006220658889571688,4.992925e-05,8.299916666666667e-05,-0.006353587306238354
2024-11-08,-0.002750530056090818,0.0,8.299916666666667e-05,-0.0028335292227574848
2024-11-11,-0.0035012058076751493,0.0,8.299916666666667e-05,-0.003584204974341816
2024-11-12,-0.0037102567796003737,0.0,8.299916666666667e-05,-0.0037932559462670406
2024-11-13,0.0002444776878864913,4.979270000000001e-05,8.299916666666667e-05,0.00011168582121982462
2024-11-14,-0.0024747171874310823,4.989460000000001e-05,8.316066666666668e-05,-0.0026077724540977494
2024-11-15,0.0025795107115478546,0.0,8.316066666666668e-05,0.002496350044881188
2024-11-18,0.0014599238530842923,0.0,8.316066666666668e-05,0.0013767631864176257
2024-11-19,0.0026611432393846873,0.0,8.316066666666668e-05,0.0025779825727180205
2024-11-20,-0.003708873834090797,4.992925e-05,8.316066666666668e-05,-0.003841963750757464
2024-11-21,-0.000826430183929073,4.981235e-05,8.308916666666668e-05,-0.0009593317005957396
2024-11-22,-0.0016514215533885697,0.0,8.308916666666668e-05,-0.0017345107200552364
2024-11-25,0.000894723752755186,0.0,8.308916666666668e-05,0.0008116345860885194
2024-11-26,0.000313915513710425,0.0,8.308916666666668e-05,0.00023082634704375832
2024-11-27,0.0031869139016204562,4.989460000000001e-05,8.308916666666668e-05,0.0030539301349537893
2024-11-28,-0.00042893899967201673,4.96812e-05,8.280933333333333e-05,-0.00056142953300535
2024-11-29,-0.0006825788547587486,0.0,8.280933333333333e-05,-0.0007653881880920819
2024-12-02,0.0015225256052307445,0.0,8.280933333333333e-05,0.0014397162718974112
2024-12-03,0.004805299013906403,0.0,8.280933333333333e-05,0.004722489680573069
2024-12-04,0.0005093451649549304,4.981235e-05,8.280933333333333e-05,0.000376723481621597
2024-12-05,0.0001141000958094475,4.989205000000001e-05,8.272366666666667e-05,-1.8515620857219173e-05
2024-12-06,0.0007717495906349467,0.0,8.272366666666667e-05,0.00068902592396828
2024-12-09,-0.0023692094574329784,0.0,8.272366666666667e-05,-0.002451933124099645
2024-12-10,0.0048627651187647105,0.0,8.272366666666667e-05,0.0047800414520980435
2024-12-11,-0.002975561044850792,4.96812e-05,8.272366666666667e-05,-0.0031079659115174586
2024-12-12,-0.0012576210205751115,4.9915449999999997e-05,8.305958333333334e-05,-0.0013905960539084448
2024-12-13,-0.0018798898439000436,0.0,8.305958333333334e-05,-0.001962949427233377
2024-12-16,-2.1408044285015947e-05,0.0,8.305958333333334e-05,-0.00010446762761834929
2024-12-17,-0.002522356760037772,0.0,8.305958333333334e-05,-0.0026054163433711056
2024-12-18,0.00590506738229086,4.989205000000001e-05,8.305958333333334e-05,0.0057721157489575275
2024-12-19,-0.0008168923322837966,4.985609999999999e-05,8.311616666666667e-05,-0.0009498645989504631
2024-12-20,0.0008270039467215628,0.0,8.311616666666667e-05,0.0007438877800548962
2024-12-23,0.0005640302811742468,0.0,8.311616666666667e-05,0.00048091411450758016
2024-12-24,0.0012872069198961809,0.0,8.311616666666667e-05,0.0012040907532295142
2024-12-25,-0.0011012729550558347,4.9915449999999997e-05,8.311616666666667e-05,-0.0012343045717225012
2024-12-26,0.0006195493227459561,4.9944949999999993e-05,8.319858333333334e-05,0.00048640578941262276
2024-12-27,-0.001304155779065133,0.0,8.319858333333334e-05,-0.0013873543623984662
2024-12-30,-0.002060773679854393,0.0,8.319858333333334e-05,-0.0021439722631877265
2025-01-07,0.0014384135871252767,0.0,8.319858333333334e-05,0.0013552150037919434
2025-01-08,-0.00024392177863176282,4.985609999999999e-05,8.319858333333334e-05,-0.00037697646196509617
2025-01-09,0.0003937907836924191,4.98514e-05,8.320758333333334e-05,0.0002607318003590858
2025-01-10,0.0010577504852594915,0.0,8.320758333333334e-05,0.0009745429019261582
2025-01-14,-0.003073149555782912,0.0,8.320758333333334e-05,-0.0031563571391162457
2025-01-15,-0.002194207951731086,0.0,8.320758333333334e-05,-0.0022774155350644195
2025-01-16,0.005175002095237416,4.9944949999999993e-05,8.320758333333334e-05,0.0050418495619040824
2025-01-17,0.0027058564505735173,4.9776249999999996e-05,8.310608333333333e-05,0.002572974117240184
2025-01-20,0.0023893929596428753,0.0,8.310608333333333e-05,0.002306286876309542
2025-01-21,-0.002565077279996674,0.0,8.310608333333333e-05,-0.0026481833633300073
2025-01-22,0.0007885037396227893,0.0,8.310608333333333e-05,0.000705397656289456
2025-01-23,-0.0017168879403950323,4.98514e-05,8.310608333333333e-05,-0.0018498454237283657
2025-01-24,0.00038925322346362694,4.99556e-05,8.312758333333333e-05,0.00025617004013029363
2025-01-27,-0.002856380090744815,0.0,8.312758333333333e-05,-0.002939507674078148
2025-01-28,-0.0025569345936011538,0.0,8.312758333333333e-05,-0.002640062176934487
2025-01-29,-0.0010264952871294575,0.0,8.312758333333333e-05,-0.0011096228704627908
2025-01-30,0.001550376717431617,4.9776249999999996e-05,8.312758333333333e-05,0.0014174728840982836
2025-01-31,-0.006855404610067388,4.989435e-05,8.322416666666668e-05,-0.006988523126734055
2025-02-03,-0.006059812992736947,0.0,8.322416666666668e-05,-0.006143037159403613
2025-02-04,0.0037251999049223456,0.0,8.322416666666668e-05,0.003641975738255679
2025-02-05,0.014618138648647491,0.0,8.322416666666668e-05,0.014534914481980825
2025-02-06,0.0030892954872550893,4.99556e-05,8.322416666666668e-05,0.0029561157205884223
2025-02-07,-0.0023958130927744857,4.9853649999999997e-05,8.3077e-05,-0.0025287437427744855
2025-02-10,0.001992289954193877,0.0,8.3077e-05,0.001909212954193877
2025-02-12,-0.00407664014056561,0.0,8.3077e-05,-0.00415971714056561
2025-02-13,-0.004155542639712435,0.0,8.3077e-05,-0.004238619639712435
2025-02-14,-0.0014333790408749358,4.989435e-05,8.3077e-05,-0.001566350390874936
2025-02-17,-0.0004663476861541243,4.973259999999999e-05,8.275316666666666e-05,-0.000598833452820791
2025-02-18,0.001297594100325396,0.0,8.275316666666666e-05,0.0012148409336587293
2025-02-19,-0.0006562216828520636,0.0,8.275316666666666e-05,-0.0007389748495187303
2025-02-20,-0.0020566931802319262,0.0,8.275316666666666e-05,-0.002139446346898593
2025-02-21,0.0016577184661026065,4.9853649999999997e-05,8.275316666666666e-05,0.0015251116494359397
2025-02-25,-0.0017908290814539823,4.990539999999999e-05,8.287183333333334e-05,-0.0019236063147873156
2025-02-26,-0.0009851409713128585,0.0,8.287183333333334e-05,-0.0010680128046461918
2025-02-27,-0.004274235488848888,0.0,8.287183333333334e-05,-0.004357107322182222
2025-02-28,-0.006692469719062462,0.0,8.287183333333334e-05,-0.006775341552395796
2025-03-03,0.0020342986029814247,4.973259999999999e-05,8.287183333333334e-05,0.0019016941696480914
2025-03-04,-0.001324533041675762,4.98258e-05,8.306333333333333e-05,-0.0014574221750090952
2025-03-05,6.769014790937393e-05,0.0,8.306333333333333e-05,-1.5373185423959407e-05
2025-03-06,-0.0017241743479174906,0.0,8.306333333333333e-05,-0.001807237681250824
2025-03-07,0.007603356767245434,0.0,8.306333333333333e-05,0.007520293433912101
2025-03-10,0.0062617823069176185,4.990539999999999e-05,8.306333333333333e-05,0.0061288135735842846
2025-03-11,0.006059660435190897,4.9860699999999995e-05,8.299716666666668e-05,0.0059268025685242295
2025-03-12,-0.002742864821861979,0.0,8.299716666666668e-05,-0.0028258619885286455
2025-03-13,0.0017574570187303097,0.0,8.299716666666668e-05,0.001674459852063643
2025-03-14,0.004441708800241854,0.0,8.299716666666668e-05,0.004358711633575187
2025-03-17,0.0018641858090931284,4.98258e-05,8.299716666666668e-05,0.0017313628424264619
2025-03-18,0.000544727509385261,4.9854e-05,8.309800000000001e-05,0.00041177550938526104
2025-03-19,-0.019352285295112737,0.0,8.309800000000001e-05,-0.019435383295112737
2025-03-21,0.016828108935706545,0.0,8.309800000000001e-05,0.016745010935706545
2025-03-24,-0.008627426845074976,0.0,8.309800000000001e-05,-0.008710524845074976
2025-03-25,0.007558409975828916,4.9860699999999995e-05,8.309800000000001e-05,0.007425451275828916
2025-03-26,-0.001660241873196828,4.995714999999999e-05,8.319783333333334e-05,-0.0017933968565301613
2025-03-27,-0.005028893550943059,0.0,8.319783333333334e-05,-0.005112091384276392
2025-03-28,0.0030682152368772682,0.0,8.319783333333334e-05,0.0029850174035439348
2025-03-31,-0.003348520557013841,0.0,8.319783333333334e-05,-0.0034317183903471746
2025-04-01,-0.0066048258441017554,4.9854e-05,8.319783333333334e-05,-0.006737877677435089
2025-04-02,0.004316242390846685,4.992315000000001e-05,8.317683333333333e-05,0.004183142407513352
2025-04-03,-0.005529389730820571,0.0,8.317683333333333e-05,-0.005612566564153904
2025-04-04,-0.012939470527946879,0.0,8.317683333333333e-05,-0.013022647361280212
2025-04-07,-0.01791879157611705,0.0,8.317683333333333e-05,-0.018001968409450383
2025-04-08,0.01599450223478055,4.995714999999999e-05,8.317683333333333e-05,0.015861368251447218
2025-04-09,-0.010256632594340821,4.9724599999999995e-05,8.286125e-05,-0.010389218444340821
2025-04-10,0.029077800477649053,0.0,8.286125e-05,0.028994939227649053
2025-04-11,0.0023542030229125,0.0,8.286125e-05,0.0022713417729125
2025-04-14,0.0013791834065553484,0.0,8.286125e-05,0.0012963221565553485
2025-04-15,-0.005096374515134942,4.992315000000001e-05,8.286125e-05,-0.005229158915134942
2025-04-16,-0.006937384129468288,4.99246e-05,8.292741666666666e-05,-0.0070702361461349545
2025-04-17,0.0036616734091867043,0.0,8.292741666666666e-05,0.003578745992520038
2025-04-18,-0.0027070954078973804,0.0,8.292741666666666e-05,-0.002790022824564047
2025-04-21,0.0023588601969265917,0.0,8.292741666666666e-05,0.002275932780259925
2025-04-22,-0.0005350120613579824,4.9724599999999995e-05,8.292741666666666e-05,-0.000667664078024649
2025-04-23,0.0024034518215493616,4.9829999999999996e-05,8.312508333333334e-05,0.0022704967382160286
2025-04-24,0.0018115722330763393,0.0,8.312508333333334e-05,0.001728447149743006
2025-04-25,0.004643617909563003,0.0,8.312508333333334e-05,0.00456049282622967
2025-04-28,-0.0018336741899733194,0.0,8.312508333333334e-05,-0.0019167992733066528
2025-04-30,-0.0025623409475585943,4.99246e-05,8.312508333333334e-05,-0.0026953906308919274
2025-05-01,0.0026408380125808604,4.99399e-05,8.305250000000003e-05,0.0025078456125808605
2025-05-02,-0.0007136005396682605,0.0,8.305250000000003e-05,-0.0007966530396682605
2025-05-07,-0.001382674252239789,0.0,8.305250000000003e-05,-0.001465726752239789
2025-05-08,0.0004414337027382714,0.0,8.305250000000003e-05,0.0003583812027382714
2025-05-09,0.0006096276945099396,4.9829999999999996e-05,8.305250000000003e-05,0.00047674519450993967
2025-05-12,-0.0002917155712533605,4.991769999999999e-05,8.312608333333335e-05,-0.0004247593545866938
2025-05-13,0.006484521284124091,0.0,8.312608333333335e-05,0.006401395200790757
2025-05-14,-0.001539839667580973,0.0,8.312608333333335e-05,-0.0016229657509143063
2025-05-15,-0.0022407209554198195,0.0,8.312608333333335e-05,-0.002323847038753153
2025-05-16,-0.0008416692397558192,4.99399e-05,8.312608333333335e-05,-0.0009747352230891526
2025-05-19,0.00016325526100621134,4.98867e-05,8.306125e-05,3.0307311006211337e-05
2025-05-20,0.0039589530814122505,0.0,8.306125e-05,0.0038758918314122505
2025-05-21,-0.0005047950427383519,0.0,8.306125e-05,-0.0005878562927383519
2025-05-22,0.00017642081758217156,0.0,8.306125e-05,9.335956758217155e-05
2025-05-23,0.002185555957811394,4.991769999999999e-05,8.306125e-05,0.002052577007811394
2025-05-26,-0.000744098275196016,4.98069e-05,8.306350000000001e-05,-0.0008769686751960161
2025-05-27,-0.0021249206381743525,0.0,8.306350000000001e-05,-0.0022079841381743527
2025-05-28,0.0012899172586019088,0.0,8.306350000000001e-05,0.0012068537586019089
2025-05-29,0.0023808269174633795,0.0,8.306350000000001e-05,0.0022977634174633794
2025-05-30,0.0026182584368887917,4.98867e-05,8.306350000000001e-05,0.0024853082368887914
2025-06-02,0.0004834698950386524,4.989485e-05,8.318608333333333e-05,0.0003503889617053191
2025-06-03,0.0015959396498881455,0.0,8.318608333333333e-05,0.001512753566554812
2025-06-04,0.0010895459125917777,0.0,8.318608333333333e-05,0.0010063598292584443
2025-06-05,-0.0011638663955805186,0.0,8.318608333333333e-05,-0.001247052478913852
2025-06-06,-0.0008779178683208347,4.98069e-05,8.318608333333333e-05,-0.001010910851654168
2025-06-09,0.00028985257788822767,4.976885e-05,8.317033333333335e-05,0.00015691339455489432
2025-06-10,-0.001635468020097707,0.0,8.317033333333335e-05,-0.0017186383534310405
2025-06-11,0.0023718645557438715,0.0,8.317033333333335e-05,0.0022886942224105383
2025-06-12,0.00039296467294353205,0.0,8.317033333333335e-05,0.0003097943396101987
2025-06-13,-0.002345626332100554,4.989485e-05,8.317033333333335e-05,-0.0024786915154338873
2025-06-16,0.0020267947025155585,4.993190000000001e-05,8.319275000000001e-05,0.0018936700525155586
2025-06-17,0.005745883067250365,0.0,8.319275000000001e-05,0.0056626903172503655
2025-06-18,-0.002724239180017393,0.0,8.319275000000001e-05,-0.0028074319300173934
2025-06-19,0.0014667945343080288,0.0,8.319275000000001e-05,0.0013836017843080288
2025-06-20,-3.2480921003858615e-05,4.976885e-05,8.319275000000001e-05,-0.00016544252100385862
2025-06-23,-0.0003259894257016778,4.97952e-05,8.322375000000001e-05,-0.0004590083757016778
2025-06-24,0.002279920470861543,0.0,8.322375000000001e-05,0.002196696720861543
2025-06-25,0.004448549698650559,0.0,8.322375000000001e-05,0.004365325948650559
2025-06-26,0.0010906102628252326,0.0,8.322375000000001e-05,0.0010073865128252327
2025-06-27,-0.000977913259858999,4.993190000000001e-05,8.322375000000001e-05,-0.0011110689098589991
2025-06-30,-0.0007788833415071743,4.983645e-05,8.32285e-05,-0.0009119482915071743
2025-07-01,0.00028338323683161455,0.0,8.32285e-05,0.00020015473683161454
2025-07-02,-0.006147485271950968,0.0,8.32285e-05,-0.006230713771950968
2025-07-03,-0.00012136611447194993,0.0,8.32285e-05,-0.00020459461447194994
2025-07-04,0.0018799417683262511,4.97952e-05,8.32285e-05,0.0017469180683262512
2025-07-07,0.0011108267721350394,4.992000000000001e-05,8.324441666666667e-05,0.0009776623554683729
2025-07-08,0.0020525381942262996,0.0,8.324441666666667e-05,0.001969293777559633
2025-07-09,0.00033440834091348506,0.0,8.324441666666667e-05,0.0002511639242468184
2025-07-10,0.001794837562977571,0.0,8.324441666666667e-05,0.0017115931463109043
2025-07-11,-0.00071298588190379,4.983645e-05,8.324441666666667e-05,-0.0008460667485704566
2025-07-14,0.0023251367856258016,4.985965e-05,8.323183333333335e-05,0.002192045302292468
2025-07-15,0.0030088875751752915,0.0,8.323183333333335e-05,0.002925655741841958
2025-07-16,-0.0036103891043449843,0.0,8.323183333333335e-05,-0.0036936209376783177
2025-07-17,0.00014321993783193146,0.0,8.323183333333335e-05,5.998810449859811e-05
2025-07-18,9.949569136763278e-05,4.992000000000001e-05,8.323183333333335e-05,-3.365614196570058e-05
2025-07-22,-0.0025674703329548725,4.993085e-05,8.323041666666667e-05,-0.0027006315996215393
2025-07-23,0.002345865237627688,0.0,8.323041666666667e-05,0.0022626348209610213
2025-07-24,-0.0005856057662614684,0.0,8.323041666666667e-05,-0.0006688361829281351
2025-07-25,0.001138706061684586,0.0,8.323041666666667e-05,0.0010554756450179194
2025-07-28,0.0015422250042155792,4.985965e-05,8.323041666666667e-05,0.0014091349375489125
2025-07-29,-0.0005498698209270316,4.99032e-05,8.315150000000001e-05,-0.0006829245209270316
