timestamp,net_return,turnover,gross_exposure,fold
2026-06-29 09:00:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:01:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:02:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:03:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:04:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:05:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:06:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:07:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:08:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:09:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:10:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:11:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:12:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:13:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:14:00+09:00,0.0,0.0,0.0,0
2026-06-29 09:15:00+09:00,-0.0013930159121525144,1.0,1.0,0
2026-06-29 09:16:00+09:00,0.00017119961973295655,0.0,1.0,0
2026-06-29 09:17:00+09:00,0.0002780297188092954,0.0,1.0,0
2026-06-29 09:18:00+09:00,-0.0008314203221266138,0.0,1.0,0
2026-06-29 09:19:00+09:00,-0.001113350304809804,0.0,0.9886363636363636,0
2026-06-29 09:20:00+09:00,-0.001201778415926215,0.0,0.9888888888888889,0
2026-06-29 09:21:00+09:00,-0.0001239557980174744,0.0,0.9775252525252525,0
2026-06-29 09:22:00+09:00,2.6872636913237513e-05,0.0,0.9886363636363636,0
2026-06-29 09:23:00+09:00,-0.00019497854760404647,0.0,0.955050505050505,0
2026-06-29 09:24:00+09:00,-0.000544853085244528,0.0,0.9888888888888889,0
2026-06-29 09:25:00+09:00,0.0006240367637198895,0.0,1.0,0
2026-06-29 09:26:00+09:00,-0.0007186378664238483,0.0,0.9886363636363635,0
2026-06-29 09:27:00+09:00,-0.0006011246110862729,0.0,1.0,0
2026-06-29 09:28:00+09:00,-0.0007128263455177331,0.0,0.9772727272727273,0
2026-06-29 09:29:00+09:00,-0.00020655595500127555,0.0,0.9661616161616162,0
2026-06-29 09:30:00+09:00,-0.0008378592724670648,0.0,1.0,0
2026-06-29 09:31:00+09:00,-0.00027702140207757107,0.0,0.9553030303030303,0
2026-06-29 09:32:00+09:00,-0.0007405036391277272,0.0,0.9777777777777776,0
2026-06-29 09:33:00+09:00,-0.0006415166429719209,0.0,0.9888888888888889,0
2026-06-29 09:34:00+09:00,2.2128794147950324e-05,0.0,0.9888888888888889,0
2026-06-29 09:35:00+09:00,-0.000616237331850167,0.0,0.9886363636363638,0
2026-06-29 09:36:00+09:00,-0.00013778178223209088,0.0,0.9775252525252525,0
2026-06-29 09:37:00+09:00,-0.0002842236719272512,0.0,0.9888888888888887,0
2026-06-29 09:38:00+09:00,4.1493736822217685e-05,0.0,0.9886363636363636,0
2026-06-29 09:39:00+09:00,0.0014624459289269078,0.0,1.0,0
2026-06-29 09:40:00+09:00,0.0003995753295018045,0.0,1.0,0
2026-06-29 09:41:00+09:00,0.0003732989412005017,0.0,1.0,0
2026-06-29 09:42:00+09:00,2.5644508536477252e-05,0.0,1.0,0
2026-06-29 09:43:00+09:00,0.0005039574871667936,0.0,0.9664141414141414,0
2026-06-29 09:44:00+09:00,7.381797176957967e-05,0.0,0.9886363636363636,0
2026-06-29 09:45:00+09:00,-8.176469016156287e-05,0.0,0.9775252525252525,0
2026-06-29 09:46:00+09:00,-0.00031867711340100876,0.0,0.9888888888888889,0
2026-06-29 09:47:00+09:00,0.0012401876689856494,0.0,0.9888888888888889,0
2026-06-29 09:48:00+09:00,0.0004128444131266672,0.0,0.9775252525252527,0
2026-06-29 09:49:00+09:00,-0.00019663253962414615,0.0,0.9550505050505049,0
2026-06-29 09:50:00+09:00,0.0005705316113545563,0.0,0.9886363636363636,0
2026-06-29 09:51:00+09:00,0.0006328895822665398,0.0,0.9772727272727273,0
2026-06-29 09:52:00+09:00,0.0006421023237474106,0.0,0.9886363636363636,0
2026-06-29 09:53:00+09:00,0.0003569075169047862,0.0,0.9666666666666667,0
2026-06-29 09:54:00+09:00,0.00018862084070201326,0.0,0.9325757575757574,0
2026-06-29 09:55:00+09:00,0.00014614589345983891,0.0,0.9553030303030302,0
2026-06-29 09:56:00+09:00,0.0004298691266676381,0.0,0.9775252525252525,0
2026-06-29 09:57:00+09:00,0.0007451773197810015,0.0,0.9775252525252526,0
2026-06-29 09:58:00+09:00,0.0006068768949140028,0.0,0.9434343434343434,0
2026-06-29 09:59:00+09:00,-0.0003767897178258967,0.0,0.9886363636363636,0
2026-06-29 10:00:00+09:00,0.0002488666088305898,0.0,0.9888888888888888,0
2026-06-29 10:01:00+09:00,8.414225108870271e-05,0.0,0.9772727272727273,0
2026-06-29 10:02:00+09:00,3.247495824457837e-05,0.0,0.9888888888888889,0
2026-06-29 10:03:00+09:00,-0.0006779493557779994,0.0,0.943939393939394,0
2026-06-29 10:04:00+09:00,0.0003354821364498775,0.0,0.9547979797979799,0
2026-06-29 10:05:00+09:00,0.0004370383469310641,0.0,0.9666666666666666,0
2026-06-29 10:06:00+09:00,-0.0004530360228916662,0.0,0.9775252525252525,0
2026-06-29 10:07:00+09:00,-0.0001659047208478623,0.0,0.9888888888888888,0
2026-06-29 10:08:00+09:00,-4.7211668209784975e-05,0.0,0.9212121212121211,0
2026-06-29 10:09:00+09:00,0.0003412025491911545,0.0,0.9777777777777777,0
2026-06-29 10:10:00+09:00,-3.0375398522170874e-05,0.0,0.9661616161616162,0
2026-06-29 10:11:00+09:00,-0.0002483930681002255,0.0,0.9553030303030303,0
2026-06-29 10:12:00+09:00,-0.00038334116411466835,0.0,0.9666666666666667,0
2026-06-29 10:13:00+09:00,0.0004986789680535643,0.0,1.0,0
2026-06-29 10:14:00+09:00,-0.00010298001195930165,0.0,0.955050505050505,0
2026-06-29 10:15:00+09:00,-0.0006520494811882286,0.0,0.9550505050505049,0
2026-06-29 10:16:00+09:00,-0.00013723045493279203,0.0,0.9661616161616162,0
2026-06-29 10:17:00+09:00,-0.0002846127824544313,0.0,0.9775252525252525,0
2026-06-29 10:18:00+09:00,0.00013150290219957625,0.0,0.9328282828282828,0
2026-06-29 10:19:00+09:00,4.3622512117655496e-05,0.0,0.9777777777777777,0
2026-06-29 10:20:00+09:00,-0.0005484069958642051,0.0,0.9888888888888887,0
2026-06-29 10:21:00+09:00,-0.00027189394600262736,0.0,0.9550505050505049,0
2026-06-29 10:22:00+09:00,-0.0004820529771791603,0.0,0.9664141414141414,0
2026-06-29 10:23:00+09:00,3.277408841585015e-05,0.0,0.9101010101010101,0
2026-06-29 10:24:00+09:00,-0.0002927925673456486,0.0,0.9328282828282828,0
2026-06-29 10:25:00+09:00,0.00030093184255272897,0.0,0.9888888888888889,0
