timestamp,net_return,turnover,gross_exposure,fold
2026-06-29 09:00:00+09:00,-0.0006689767251884474,0.951219512195122,0.951219512195122,0
2026-06-29 09:05:00+09:00,0.00045441035695968445,0.01829268292682927,0.9329268292682928,0
2026-06-29 09:10:00+09:00,-0.0005062714323805827,0.036511901263590954,0.9451954158095799,0
2026-06-29 09:15:00+09:00,-0.0012023524427364652,0.024390243902439025,0.9451954158095799,0
2026-06-29 09:20:00+09:00,-0.0006610524994318859,0.024390243902439025,0.9573905377607994,0
2026-06-29 09:25:00+09:00,-0.0005723359344787147,0.018219218336761683,0.975609756097561,0
2026-06-29 09:30:00+09:00,-0.002800838422634549,1.5810937482563785,0.9936708860759496,0
2026-06-29 09:35:00+09:00,0.00585222968848983,0.012347560975609757,0.9935184470515592,0
2026-06-29 09:40:00+09:00,0.001971410809106197,0.01242667489966039,0.9810917721518988,0
2026-06-29 09:45:00+09:00,0.003599354924788933,0.006329113924050633,0.9747626582278481,0
2026-06-29 09:50:00+09:00,0.00312836187206088,0.018750000000000003,0.9685126582278482,0
2026-06-29 09:55:00+09:00,-0.000740980718588787,0.01242667489966039,0.9809393331275086,0
2026-06-29 10:00:00+09:00,9.886603204070612e-05,1.6851222282914164,0.967948717948718,0
2026-06-29 10:05:00+09:00,-0.00016491264656665132,0.03205752580752581,0.9483911921411922,0
2026-06-29 10:10:00+09:00,0.00012449016094672147,0.032301032301032304,0.9160901598401598,0
2026-06-29 10:15:00+09:00,0.0003514095769527789,0.019230769230769232,0.935320929070929,0
2026-06-29 10:20:00+09:00,0.0004131255399874687,0.025807525807525808,0.9611284548784549,0
2026-06-29 10:25:00+09:00,-0.0009996548835635576,0.038467782217782215,0.9867757242757244,0
2026-06-29 10:30:00+09:00,-0.0032122161840573474,1.6802415478228487,0.975609756097561,0
2026-06-29 10:35:00+09:00,-0.0005243154306484341,0.01829268292682927,0.9573170731707317,0
2026-06-29 10:40:00+09:00,0.0014796385593935262,0.04290876242095754,0.9509936766034327,0
2026-06-29 10:45:00+09:00,0.0003266097932746793,0.05510388437217706,0.8958897922312556,0
2026-06-29 10:50:00+09:00,0.0003949695174913414,0.01829268292682927,0.9141824751580849,0
2026-06-29 10:55:00+09:00,0.0022134825399454613,0.049156880457693466,0.9141071966275218,0
2026-06-29 11:00:00+09:00,-0.0004886601752784986,1.8386599850014484,0.9612887112887114,0
2026-06-29 11:05:00+09:00,-0.001428018552470172,0.012903762903762904,0.9483849483849484,0
2026-06-29 11:10:00+09:00,0.0011136886156073984,0.07117882117882118,0.9030136530136531,0
2026-06-29 11:15:00+09:00,7.261521037331336e-05,0.0193972693972694,0.8966033966033967,0
2026-06-29 11:20:00+09:00,-0.0001793206793206793,0.8966033966033966,0.0,0
2026-06-29 11:25:00+09:00,0.0,0.0,0.0,0
2026-06-29 12:30:00+09:00,-0.00011821191976469415,0.9696591243020865,0.9696591243020863,0
2026-06-29 12:35:00+09:00,0.00010728801482883436,0.05480458419042022,0.9148545401116661,0
2026-06-29 12:40:00+09:00,0.00041115198533096337,0.030267411107846018,0.8967822509550396,0
2026-06-29 12:45:00+09:00,0.0003125059916941437,0.06677931237143697,0.8662944460769909,0
2026-06-29 12:50:00+09:00,0.0002751572867609609,0.04856009403467529,0.8785630326182781,0
2026-06-29 12:55:00+09:00,-0.00028858710704300075,0.012048192771084338,0.8906112253893623,0
2026-06-29 13:00:00+09:00,-0.0001591339482399178,1.7266928878741985,0.9935897435897436,0
2026-06-29 13:05:00+09:00,-0.002584437880275834,0.038544788544788544,0.9550449550449551,0
2026-06-29 13:10:00+09:00,0.004356702294868686,0.01282051282051282,0.955044955044955,0
2026-06-29 13:15:00+09:00,-0.00013471193152755735,0.02541158028962907,0.9418284967065456,0
2026-06-29 13:20:00+09:00,-0.00011664125492248588,0.04426597498886656,0.973107458708399,0
2026-06-29 13:25:00+09:00,-0.0002916278273820042,0.031831622193067975,0.9540963493358439,0
2026-06-29 13:30:00+09:00,-0.00011199979402663838,1.570137040719001,0.9253980007404665,0
2026-06-29 13:35:00+09:00,0.0003407992184264746,0.03326659148576957,0.9179389350622228,0
2026-06-29 13:40:00+09:00,0.00012161837074115505,0.033783783783783786,0.884155151278439,0
2026-06-29 13:45:00+09:00,0.00011353256789469817,0.034061458718992965,0.8910044663469321,0
2026-06-29 13:50:00+09:00,-0.00014961228641095656,0.03396890040725657,0.9249733667541886,0
2026-06-29 13:55:00+09:00,0.00015470892074911298,0.04738985560903369,0.931637565199209,0
2026-06-29 14:00:00+09:00,-0.00020412232739490063,1.6770124434854796,0.9109055501460566,0
2026-06-29 14:05:00+09:00,-5.622228587135171e-05,0.04454722492697176,0.8663583252190847,0
2026-06-29 14:10:00+09:00,2.588293379097098e-05,0.03821811100292113,0.8281402142161636,0
2026-06-29 14:15:00+09:00,-2.799866952128666e-05,0.050957481337228175,0.8534566699123661,0
2026-06-29 14:20:00+09:00,0.00012195093207903625,0.044628367413177536,0.8980850373255436,0
2026-06-29 14:25:00+09:00,-0.0003427532969663665,0.06353456669912366,0.9363031483284647,0
2026-06-29 14:30:00+09:00,-0.0002166103406664012,1.5844044141512497,0.9371835443037975,0
2026-06-29 14:35:00+09:00,-0.0010234709311056855,0.0125,0.9246835443037975,0
2026-06-29 14:40:00+09:00,-0.0001494238069848971,0.03781645569620253,0.95,0
2026-06-29 14:45:00+09:00,-0.0008897394619428809,0.025239370334307044,0.962739370334307,0
2026-06-29 14:50:00+09:00,-0.0005769042305439927,0.050239370334307046,0.9625000000000001,0
2026-06-29 14:55:00+09:00,5.928921527567827e-05,0.03140822784810127,0.9560917721518988,0
2026-06-29 15:00:00+09:00,-0.00021869226316259308,1.615816699123661,0.961781888997079,0
2026-06-29 15:05:00+09:00,-0.0001258086613031614,0.018750000000000003,0.9805318889970789,0
2026-06-29 15:10:00+09:00,-0.00043485117518796926,0.025559883154819864,1.0060917721518987,0
2026-06-29 15:15:00+09:00,-0.00020121835443037974,1.0060917721518987,0.0,0
2026-06-29 15:20:00+09:00,0.0,0.0,0.0,0
2026-06-30 09:00:00+09:00,-0.0007053368167165305,0.9879518072289157,0.9879518072289157,0
2026-06-30 09:05:00+09:00,3.635349153799696e-05,0.012048192771084338,0.9759036144578315,0
2026-06-30 09:10:00+09:00,-0.0002739087981783585,0.006097560975609756,0.9698060534822216,0
2026-06-30 09:15:00+09:00,-0.00023122293698910152,0.006024096385542169,0.9758301498677638,0
2026-06-30 09:20:00+09:00,0.0003659056748146604,0.036218042903320605,0.9757566852776962,0
2026-06-30 09:25:00+09:00,-0.00026158551135908436,0.05443726124008228,0.9335145459888334,0
2026-06-30 09:30:00+09:00,0.00031174109695698593,1.6114916985013223,0.96875,0
2026-06-30 09:35:00+09:00,-0.00016739427279964105,0.024393871783430016,0.9684525137587386,0
2026-06-30 09:40:00+09:00,-4.081587512267046e-05,0.018595679012345677,0.9623568347463929,0
2026-06-30 09:45:00+09:00,-9.161343515243431e-05,0.01867283950617284,0.9561839952402201,0
2026-06-30 09:50:00+09:00,-2.191026394715323e-05,0.04336419753086419,0.9500111557340473,0
2026-06-30 09:55:00+09:00,-0.0002675259072026392,0.03086977539788785,0.9314870593485052,0
2026-06-30 10:00:00+09:00,-0.0003745413637967597,1.6645574500731972,0.9934210526315789,0
2026-06-30 10:05:00+09:00,-0.0001171834484347807,0.025730519480519482,0.9801905331510595,0
2026-06-30 10:10:00+09:00,0.0006633765748580313,0.006493506493506494,0.9736970266575531,0
2026-06-30 10:15:00+09:00,0.003193092054680259,0.026144907723855092,0.96071001367054,0
